T,0.01,0.01,0.02,0.02,0.03,0.03,0.05,0.05,0.075,0.075,0.1,0.1,0.15,0.15,0.2,0.2,0.25,0.25,0.3,0.3,0.4,0.4,0.5,0.5,0.75,0.75,1.0,1.0,1.5,1.5,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,7.5,7.5,10.0,10.0
Type,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE,MAPE,MAFE
Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01259,0.37833053,0.47534672619911994,0.37770045,0.47433371053112167,0.3831562,0.48313944758107497,0.3983745,0.5081201202767242,0.4465882,0.5916528891244368,0.4986614,0.6904735578764932,0.55768704,0.8157375931579787,0.58733433,0.8851175295944055,0.6002046,0.9168023627349055,0.60160214,0.9203041247720641,0.58140045,0.87084054398276,0.55212325,0.803237196024435,0.45249584,0.6023852191468311,0.3598208,0.4460071418211038,0.2336173,0.2660736256491554,0.15832894,0.17236600615242945,0.08831716,0.09246311254933046,0.05806479,0.059818785964377084,0.041730307,0.042626023928206434,0.023032615,0.023302010301076093,0.014093675,0.014193933963763193
0.01585,0.3266877,0.39554601536666345,0.32620114,0.39482363990782104,0.33185828,0.4032549722587042,0.34830526,0.42817901687477894,0.39627054,0.5046290952980056,0.44849083,0.5950968130469402,0.5088206,0.7109458411393806,0.53870976,0.7737278462402798,0.5512935,0.8013862798113872,0.5520081,0.8029801270877464,0.5288086,0.7524908980846612,0.49719936,0.6875615293949375,0.39629057,0.5046622729605238,0.30805814,0.3682533442351624,0.19460775,0.21642585315888258,0.13037932,0.13969816240914393,0.07252606,0.0752905819303163,0.04783269,0.049014513833936076,0.034415953,0.03502213066917971,0.01882522,0.019004670148682495,0.011239641,0.011303283090427161
0.01995,0.2787056,0.32670790326252624,0.27836418,0.3262346717761532,0.28401735,0.3340993441586628,0.3010244,0.3581394443676049,0.34738764,0.4267719553761583,0.3981767,0.5077913983538951,0.45793262,0.612364967926078,0.48696727,0.6674156346769851,0.4986623,0.6904753530720114,0.498501,0.6901536656000812,0.47298434,0.6405250155122486,0.44019985,0.5801754339479794,0.34163323,0.4179931017313687,0.26018414,0.3013539615870312,0.16050832,0.1749587131747603,0.10661799,0.11274100682383523,0.05931829,0.061150443161250796,0.03920081,0.039989851264179054,0.028199127,0.028604358677747656,0.015213484,0.015330396325858689,0.00879725,0.008836174256202334
0.02512,0.23520628,0.26814912857572953,0.23499677,0.2678752229422925,0.24046819,0.275053075005727,0.2573719,0.29755989793352694,0.3010363,0.3581564694272772,0.3490554,0.42933074024115536,0.40648073,0.521685597051751,0.4336934,0.5686196513302567,0.4440091,0.5870033517719686,0.44286558,0.5849487396241214,0.41592735,0.537729903206102,0.3831796,0.4831773833499867,0.2900378,0.3425435498006648,0.21692502,0.24452682767819145,0.1311416,0.14057511290871752,0.086597644,0.09057879886079673,0.048257686,0.04946095940225678,0.031903878,0.032423897048660846,0.022922447,0.023189251379339672,0.012116413,0.012190415099483373,0.006718786,0.006741458654866186
0.03162,0.19672105,0.2190532405525336,0.19662026,0.21892777519917683,0.20177466,0.22536434044194445,0.21801268,0.24591675340204736,0.25823098,0.29871737807726834,0.30251384,0.3602726077773841,0.35617292,0.44032509824963445,0.3808396,0.4793909122401034,0.38946414,0.4934182484176912,0.3873435,0.4899508589963464,0.35996565,0.4462334321937031,0.328353,0.39802237409516494,0.24287535,0.27822737595618635,0.1788333,0.19702914507357702,0.10630113,0.11238639500199045,0.06992392,0.07248888972918784,0.039030153,0.039812247195050166,0.02577347,0.02611142537938668,0.018476283,0.01864910152292606,0.0094796335,0.009524851217467312,0.0049807453,0.004993190553494917
0.03981,0.16309461,0.17804424952910977,0.16307743,0.17802372173245298,0.1678268,0.18371468674901376,0.18299347,0.2021081914980165,0.21936838,0.24765191775394577,0.2593519,0.30022966527161726,0.30824384,0.36852175540354,0.32992813,0.4003703036932798,0.3367379,0.4105850426327716,0.3337438,0.4060809977292464,0.30684885,0.3665071939065797,0.2772384,0.324675848404724,0.20077626,0.22411434738426464,0.14587754,0.1576806996892166,0.08549546,0.08937284670208519,0.056087438,0.05772174212659663,0.031329405,0.031830668125626405,0.02063584,0.02085173421644961,0.014732877,0.014842483712699268,0.0072457097,0.007272087348283705,0.0035583745,0.003564720573484406
0.05012,0.13398248,0.14385013967746255,0.13402718,0.14390175659353602,0.13832779,0.14888034745955175,0.15218177,0.16508901758187633,0.18462986,0.20411310933128735,0.22013922,0.24863986240871905,0.2637525,0.3061889396078442,0.28231427,0.3317235077032333,0.2873583,0.33877650941979626,0.28366828,0.3336119232206029,0.25802106,0.2984344189668806,0.2309977,0.26266131858369657,0.1640751,0.17921650246850454,0.11786706,0.12541250870972853,0.06824613,0.07068658715675044,0.044664707,0.0456929079732356,0.024933936,0.02525005233103809,0.016354548,0.016489759866342463,0.011590073,0.011657761413463748,0.00538018,0.005394705290961922,0.0024349848,0.002437954196758186
0.0631,0.108854346,0.1152473923686955,0.108945034,0.11534916317840184,0.112785004,0.11966794047385894,0.12521423,0.13377625688704362,0.15387104,0.16708349600476632,0.18503368,0.20460849174855622,0.22330396,0.25270620206315964,0.23885584,0.2729325041069786,0.24231361,0.277485712460323,0.23814434,0.27199816381039066,0.21430664,0.24118868989881817,0.19018547,0.2109500328431429,0.13267732,0.14234419151257005,0.094372325,0.09912701215033798,0.054038085,0.05555296972587427,0.035268754,0.03590571798631512,0.019649552,0.019845171241160465,0.012799457,0.012882075790646276,0.008957534,0.008997893905270555,0.0038564166,0.0038638717474382463,0.001586429,0.0015876887109569095
0.07943,0.08720083,0.09123938972478099,0.08732676,0.09137735949031671,0.09071129,0.09509262247163766,0.101683125,0.10723240543972966,0.12679859,0.13558903955730828,0.15393473,0.1671587710516859,0.1871464,0.20720425945029802,0.19998956,0.22313050139936028,0.2021268,0.2258055914009405,0.19770642,0.22028067824880943,0.17603819,0.1936310972341034,0.15490915,0.16831114261136484,0.10623387,0.11231113758432715,0.07487427,0.07782562638226152,0.042403728,0.04332901781195002,0.02758025,0.02796772617464444,0.015311474,0.015429905076151194,0.0098598,0.009908729718507259,0.0067672934,0.006790295362735874,0.002652265,0.0026557884863404385,0.0009791849,0.0009796646147127363
0.1,0.068567954,0.07103204275561141,0.068721324,0.07119671674232883,0.07165943,0.07435661998710931,0.08117302,0.08465744420998651,0.1030114,0.10871212603420165,0.12651266,0.1352616429303431,0.15515323,0.1686000053466619,0.16569602,0.18115745861922763,0.16682096,0.18250672593670225,0.16236927,0.1771779319421659,0.143063,0.15439087533855722,0.1248567,0.13336763460502765,0.084185906,0.08794188905445857,0.058796138,0.06059551886492978,0.03291778,0.03347176129018162,0.021320919,0.02155149305078969,0.0117685255,0.01183832274375799,0.007440548,0.007468366955354576,0.004966516,0.004978890128462368,0.0017391458,0.001740659869770211,0.00056963816,0.0005698004654565086
